,Unnamed: 0,2015,Jerusalem_no2,Jerusalem_pm25,beer_sheva_no2,beer_sheva_pm25,holon_no2,holon_pm25,tlv_no2,tlv_pm25,gedera_no2,gedera_pm25,shderot_no2,shderot_pm25,haifa_no2,haifa_pm25
231,231,42236,54.9,21.1,8,Down,11.7,14.4,22.7,16.6,0,19.4,7.3,20.8,8.7,17.1
232,232,42237,57.6,17.4,7.7,Down,13.3,12.1,25.2,12.7,11.4,14.1,8.9,14.6,8.5,13.1
233,233,42238,32.1,15.2,5.8,Down,10.9,12.6,18.3,13.8,9.1,14.2,7.1,14,5.6,14.3
234,234,42239,20.2,15.3,2.4,Down,8.1,14.5,11.5,16.6,3.3,16.4,6.4,17.4,3.1,16.4
235,235,42240,48.4,17.6,5.3,Down,12.5,12.9,29.6,15.1,0,15.9,5.7,15.7,6.4,17.7
236,236,42241,41.5,15.1,5.9,0,15.4,12.4,32.3,14.5,7.9,15.7,9.3,17.4,5.9,15.6
237,237,42242,50.1,13.5,6.1,0,14,10.4,32.1,14,7.3,14.1,8.2,16.8,8.6,13.1
238,238,42243,59.9,19.2,12,0,16.6,13.7,33.4,18.7,9.7,17,11.2,19.4,12.3,17.3
239,239,42244,65,19,13.8,0,17.8,15.4,31.5,19.3,17.1,20.5,13,21.7,13.2,15.1
240,240,42245,52.3,17.6,9.1,0,13.3,12.2,25,14.9,9.2,14.4,12.1,16.1,6.1,12.3
241,241,42246,14.3,13.3,8.9,0,8.5,10.9,15.2,13,8,12.7,11.8,15.2,0.9,11.2
242,242,42247,51.1,13.3,11.4,0,15.1,11.4,34,22.8,11.7,9.8,7.8,14.8,6.6,10.8
243,243,42248,58.5,15.5,7.6,0,13.8,10.6,30.1,13.4,12.6,11.8,6.1,14.8,10.9,9.8
244,244,42249,63.6,19,10.3,0,14.3,13.2,31.4,14.6,12.7,13.5,9.2,14.8,9.4,14
245,245,42250,76.2,23.7,13.4,0,16.4,14.4,34.5,16.9,16.9,16.4,11,18.4,9.2,14.4
246,246,42251,62.4,23.1,12.5,0,15,14.8,32.7,17.7,15.6,16.6,16.9,19.1,8.2,16
247,247,42252,35.2,19.4,9.2,0,8.1,14.1,19.2,14.6,12.2,15,11.7,17,7.4,13.1
248,248,42253,15.7,15.3,5.4,0,6,15.8,10.9,17.7,11.9,15.7,2.5,16.6,2.7,14.8
249,249,42254,57.9,24.4,10,0,14.2,22.7,30.4,17.8,18.8,16.9,9.2,18.6,13.5,18.3
250,250,42255,68.7,44.6,12.7,0,19.5,24.7,30.8,23.6,19,25.5,9.2,25,13.1,20.8
251,251,42256,71.9,1115.7,17.3,0,31.3,0,38.6,121.9,22.8,145.5,10.4,111.1,23,268.1
252,252,42257,90.3,344.6,18.3,167.5,21.6,0,28.4,262.9,0,412.2,7.9,70.6,25.8,378.9
253,253,42258,95.6,333.7,18.2,98.3,17.2,158.8,29.3,164.1,0,215.5,13.5,0,21.3,278.9
254,254,42259,62.7,167,11,70.9,18.3,120.2,22.5,113,17.9,132.6,11.3,0,21.7,72.9
255,255,42260,23.4,88.2,8.2,32.7,8.8,37.4,12.1,37.7,11.7,48.9,5.5,0,0.4,37.5
256,256,42261,56.8,36.5,8.4,18.2,14.6,15.3,21.1,16.6,0,19.2,9.9,0,4.9,0
257,257,42262,20.3,31,8.1,16.6,7.9,13.7,9.6,14.3,0,16.1,3.7,0,4.3,9.2
258,258,42263,24.5,26.1,6.5,18.7,7.9,16.5,12.7,16.4,0,17.9,5.2,0,2.9,10.5
259,259,42264,45.9,26.2,8.5,16.8,13.3,15,25.3,16.2,8.6,0,8.6,0,8.2,10
260,260,42265,74.4,23.2,15.2,15.2,25.9,13.6,40,16.7,18.1,0,11.5,14.9,8.5,10.1
261,261,42266,53.5,23.9,13.8,15.8,21.6,12.7,24,13.8,11.3,0,8.9,6.5,5.2,12.7
262,262,42267,26.2,17.6,11.5,14.6,17.2,11.3,18.8,14.5,13.4,0,9.6,0,0.8,15.5
263,263,42268,78.8,31.5,15.1,14.7,31.3,17.5,51.9,34.1,25.1,0,13.5,0,13,23.3
264,264,42269,59.2,24.2,10.8,17.7,16.4,12.9,37.5,17.8,17.5,17.4,9.4,0,4.6,9.9
265,265,42270,52.5,25.2,10.7,18.2,28.8,17.4,32.7,19.3,22.7,16.1,12.9,0,4.3,14.1
266,266,42271,31,27.3,5.2,17.2,9.3,0,25.8,21.1,0,0,4.8,0,1.4,23.7
267,267,42272,70.8,25.8,20.1,19.6,28.6,16.5,40.4,20.5,0,14.7,10.4,0,8.9,16.6
268,268,42273,45.6,24.3,0,0,30.1,16.2,40.3,19.3,0,16.9,13.6,0,16.1,13.1
269,269,42274,18.2,17.8,0,0,15.5,16.6,22.7,21,0,14,11.4,0,4.5,8.8
270,270,42275,44.5,15.2,0,0,16.1,11.7,29.4,12.4,14.5,9.4,8.7,0,6.3,6.6
271,271,42276,12.6,11.5,8.3,12,8.7,12.3,12.9,10.6,8.9,8.9,7.5,0,4.2,8
272,272,42277,51.6,15,12.9,13.3,17,9.7,32.2,11.5,12.2,10.1,10.7,0,7.9,6.5
273,273,42278,67.8,20.9,19.9,12.3,23.4,11.4,35.3,14.1,21.1,10.8,8.7,0,12.3,7.2
274,274,42279,62.5,21.1,12.7,13.9,13.9,8.4,26.6,11.8,0,0,8.9,0,14.6,8.1
275,275,42280,38.1,17.9,8.6,12.6,16.2,16.5,24.4,13.1,0,0,6.8,0,9.4,6.7
276,276,42281,23.8,15.8,7.1,9.6,12.7,9.2,20.8,12.8,0,0,5.5,0,4.9,7.7
277,277,42282,44.9,18.6,12.8,17.5,16.8,14.7,27.5,18.3,0,0,9.9,0,11.8,10.9
278,278,42283,20.5,17.8,8.9,16.1,5.2,14,9.6,12.3,0,0,9.4,0,4.6,5.7
279,279,42284,45.2,15,10.9,14.6,15.5,11.9,42.2,15.7,0,0,12.9,0,11.4,8.6
280,280,42285,37.4,14.3,20.9,20.6,23.6,15.2,39.5,15,0,0,17.4,0,8,11.4
281,281,42286,44.7,15.7,22.2,17.6,20.7,11.7,47.1,14.6,0,0,13.6,Down,8.4,11.8
282,282,42287,23.7,15.5,12.8,19.6,15.1,14.6,28.4,16.7,0,0,9.4,0,5.1,16.3
283,283,42288,25.4,16,8.2,12.8,13.2,12.2,20,14.6,0,0,7.1,12.9,2,15.8
284,284,42289,64.3,27.2,20.6,18.1,42.6,17.8,52.4,20.8,0,0,17.2,19.7,23.9,21.7
285,285,42290,67.8,32.9,14.3,21.3,33.5,18.6,55.6,23.1,0,0,13.1,22.1,23.7,23.3
286,286,42291,65.7,23.7,17.2,24.9,26.4,14.4,46.6,18.5,0,0,11.3,19.1,11.7,16.3
287,287,42292,55.8,19,18.6,18.1,29.3,15,46.1,17.1,0,0,12.9,16.3,8.1,13.8
288,288,42293,70.6,31.8,19.7,14.6,30,12.9,49.8,15.4,0,0,11,11.7,7.7,16.9
289,289,42294,56.5,23.5,17.1,18,26.3,16.2,37.3,20.3,0,0,8.9,14.5,9.7,22.2
290,290,42295,39,22.9,0,0,23,22.6,32.3,26.6,0,0,8.1,21.5,9.5,28.3
291,291,42296,70.8,31.8,0,0,39.9,23.8,53.5,31.3,0,0,0,25.4,16.1,30.6
292,292,42297,76,36.7,20.9,27.8,27,20.6,44.2,26.3,0,0,0,25.4,27.5,32.7
293,293,42298,54.6,20.2,15,17.9,29.1,19.6,41.2,20.4,0,0,13,20.2,12.6,19.4
294,294,42299,52.6,14.7,17.6,14.4,33,16.6,48.9,18.3,0,0,12.3,14.9,6.2,16.7
295,295,42300,70.4,28.2,31.2,23.1,48.2,19.7,56.7,19.6,0,0,27.4,22.1,14.6,19.6
296,296,42301,59.8,25.9,16.3,20.2,41,20.8,60.4,25.5,0,0,12.2,23.9,7.6,23.7
297,297,42302,34.4,23.1,15.2,20.6,14.1,15.3,17.5,19,0,0,6.5,18.5,0.8,19
298,298,42303,63.7,19.3,18.1,19.6,49,0,52.9,17.8,0,0,14.8,12.4,7.1,14.7
299,299,42304,57.4,12.6,18.4,11.9,40.2,12.7,51.8,12.3,0,0,17.6,18.9,15.3,15.3
300,300,42305,54.5,6.7,0,0,26.7,8.7,48.4,8.1,0,0,10.8,7.8,12.8,11.7
301,301,42306,41.9,9.8,0,0,29.3,11.9,54,10.8,0,0,13.2,10.8,15,9.3
302,302,42307,53.1,10.2,19.8,16.9,31.2,8.1,51.7,7.4,0,0,11.9,12.6,21.1,7.8
303,303,42308,34.4,8.6,14.5,21.2,27.6,10.8,40.5,10.6,0,0,0,0,13.5,10.1
304,304,42309,30.3,11.9,14.8,28.1,28.2,13.9,30.4,12.7,0,0,0,0,6.4,12.3
305,305,42310,64.8,15.2,32.1,0,46.9,18.5,58.9,17.6,27.1,0,0,0,19,19
306,306,42311,53.5,17.3,25.7,0,39.5,15.8,51.8,13.1,29.2,0,25.6,19,10.3,14.3
307,307,42312,36,118.7,0,0,26.4,65.4,48.3,43.8,10.7,0,13.8,56.9,4.5,13.1
308,308,42313,34.8,202.1,12.1,0,33.2,207.3,47.9,213,11.8,0,13.9,105.5,6.2,41.9
309,309,42314,66.5,57.5,23.7,0,43,106.3,58.3,86.8,24.6,0,17.5,115.9,17.5,45.7
310,310,42315,0,23.5,13.7,0,42.2,42.5,54.4,40.9,15.3,0,8.3,38.1,13.1,33
311,311,42316,0,12.4,14.8,53.7,22.3,20.9,25.8,18.5,10.8,0,10.2,20.7,9.1,31.4
312,312,42317,60.5,19.5,24.5,33.9,34.9,22.1,52.8,18.8,21.5,0,15.4,21.7,17.2,23.8
313,313,42318,40,11,12.5,24.6,24.4,15.7,43.7,16.6,14.8,0,12.1,13.5,14.9,15.8
314,314,42319,0,12.3,13.6,24.5,32.3,16,46.1,16.5,18.8,0,11.7,19.5,6.3,14.6
315,315,42320,68.6,12.4,24.2,15,39.5,11.9,58.8,13.6,24.7,0,13.7,10.6,2.8,10.2
316,316,42321,65.7,18.3,24.9,17.3,48.9,15.7,64.3,16.7,38.8,0,22.6,38.9,22.2,12.9
317,317,42322,0,14.2,19.1,18.9,56,22.7,59.5,21.7,26.5,0,17.2,18.8,19.4,13.3
318,318,42323,0,15.1,7.3,16.4,38.8,18.7,47.7,18.7,11,0,11.4,16.2,10.3,12.9
319,319,42324,0,29.3,26.4,24.5,65.7,23.2,83.5,24.7,46.9,0,29.1,23.3,18.3,17.7
320,320,42325,69.2,29.7,31.4,44.7,43.2,31.9,61.4,32.2,30.7,31,22.6,35.3,18.5,31.3
321,321,42326,56.4,9.7,17.2,17.3,0,12,51.5,11.3,17.8,11.4,15.3,12,23.1,10.2
322,322,42327,56.5,15.8,21.6,23.6,33.7,24.7,47.7,19.5,20.5,0,21,23.6,20.2,19.9
323,323,42328,69.8,17.3,21.8,23.4,48.5,22.4,62.8,23.8,0,0,19.8,24.3,15.9,15.1
324,324,42329,58.4,17.2,16.8,23,48.5,18.6,51.1,22.7,0,0,14.6,17.6,8.7,12.3
325,325,42330,0,15.2,10.5,0,24.4,14,37.3,15.5,0,0,8.4,12.6,3.5,13.6
326,326,42331,40.1,39.1,17.5,0,55.2,38.5,63.4,37,0,0,25.8,32.4,0,0
327,327,42332,44.9,16.8,10.2,0,53.2,23.8,62.3,23.1,24.4,0,19.1,31.8,16.9,13.2
328,328,42333,43.2,11.2,14.6,0,62,15.1,70.5,16.4,29.9,0,17.1,8.1,12,0
329,329,42334,46.7,21.8,11.9,0,45.8,15.5,68.5,18,21.4,12.4,15,7.4,3.3,0
330,330,42335,68.7,18,19,0,61.7,19,72.2,21.3,0,0,15,14.8,13.2,19.7
331,331,42336,59.6,20,17.7,0,55.4,25.5,64.1,28.7,20,20.6,12.7,20.7,17.5,23.5
332,332,42337,49,15.4,20.2,0,45.7,25.3,49.2,29.8,26.5,18.2,12.2,21.4,15.3,25.1
333,333,42338,68.9,13.9,29.5,0,59.3,24.7,67.9,26.7,34.9,15.8,23.5,21.5,20.6,18.1
334,334,42339,55.1,8.6,16.8,0,37.9,10.9,53,13.4,23.4,0,18.1,13.5,16.5,8.8
335,335,42340,52.4,5.5,18.2,0,25.6,4.6,44.4,7.6,14.2,0,13.6,7.1,13.2,8.9
336,336,42341,50.8,6.9,20.4,0,29.5,7.3,48.2,9.2,21.1,8.7,0,8.1,12.6,7.9
337,337,42342,52.9,6.6,14.6,0,28.6,6,43.9,9.2,19.1,7.5,9.2,7.6,7.7,7.2
338,338,42343,33,8.3,17.7,0,32.4,8.8,36.7,11.4,18.2,9.2,7.8,8.2,13.2,10.4
339,339,42344,26.6,8.9,9.8,0,26.9,12.6,26.6,12.9,17.7,12.7,7.1,11.2,9.2,8.9
340,340,42345,66.6,12,26.3,0,54.8,14,62.3,16.1,38.4,11.5,15.4,13,13.9,8.7
341,341,42346,68,15.3,27.4,0,57.9,13.3,68.1,19.3,37.8,11.1,14,13.6,26.5,9.7
342,342,42347,65.4,15.4,25.7,0,68.3,23.8,76.2,25.3,49.1,14,19.2,17.6,20.4,13.5
343,343,42348,77.3,17,28.8,19,74.6,22.5,86.4,24.9,49.9,15,21.6,18.1,22.6,14.3
344,344,42349,86.8,24.1,33.3,30.3,77.1,30.3,82.4,33.3,47.2,19.6,24.2,26,26.8,17.5
345,345,42350,69.9,32.8,20.1,34.1,55.5,23.4,58.3,30.7,23.9,18.9,12,23.2,19.6,16.4
346,346,42351,50.5,24.4,13.6,30.6,39.7,19.9,39.2,24.8,16.1,19.4,10.3,26.5,7.4,15.3
347,347,42352,76.2,19.4,23.8,17.5,44.7,11.5,50.5,13.7,23,13.2,10.2,12.9,18.9,19.6
348,348,42353,68.4,14.4,27.6,18.3,52.5,17.9,60.2,18.5,27.7,18.6,0,14.4,15.4,17.9
349,349,42354,67.5,16.3,28.7,26.7,47.4,20.3,57.2,21.9,23.3,20.1,0,21.3,22.3,17.3
350,350,42355,72.4,19.5,24,22.9,57.9,18.6,63.1,22.2,34.9,17.2,27.1,19.1,24.8,13.8
351,351,42356,54.9,15.6,24.5,24,51.7,16.9,62.2,17.8,0,17.8,16.4,20.8,16.7,14.9
352,352,42357,30.7,7.1,15.1,14.5,33.1,11.4,36.7,11.5,15.8,11.5,10.4,13.6,9.3,12.8
353,353,42358,46,13.9,16.8,20.6,37,13.7,38.3,15.1,15.8,13.5,10.1,13.4,7.8,16.4
354,354,42359,72.8,21.8,22.4,27,56.4,19.6,62.4,24.3,41.1,19.7,19.5,20.7,20.5,11.3
355,355,42360,69.8,23.5,26.7,31.3,64.8,32.6,66.7,33.1,55.9,26.3,23.6,27.4,22.2,19.7
356,356,42361,56,18.8,18.6,22.1,62.9,26.3,66.4,31.6,35.3,25,19.1,28.3,18.4,19.2
357,357,42362,61.3,15,23,18.2,59.6,22.2,63.3,24.9,38.3,19.9,22.8,21.1,17.2,14.4
358,358,42363,74.9,22.6,34.1,30.4,68,27.2,73.4,29.1,47.2,20.9,31.5,27.8,20.3,14
359,359,42364,69.9,34,22.1,26.7,55.6,26.3,61.6,28,26.2,16.7,20,27.6,13.2,14
360,360,42365,34.8,24.4,17.7,30.8,40.3,21.4,40.3,21,13.3,16.9,10.9,19.7,11,11.1
361,361,42366,62.5,30,31.1,30,54.1,18.2,59.1,22.2,47.4,17.1,22.3,21.6,13.9,12.7
362,362,42367,41,34,11.9,12.6,37.7,15.1,57.5,16.5,25.6,14.5,14.5,14.2,13.6,10.9
363,363,42368,62.4,41.8,26.7,20.7,50.5,20.5,64,21,31.2,19.9,23.5,27,8.6,13.4
364,364,42369,50.3,34.1,10.2,17.6,28.7,17.4,44,20.4,21.3,17.4,13.4,17.2,16.6,16.8
365,365,42370,35.3,21.5,11.2,12.4,14.4,7.1,27.6,8.8,15.9,11.4,10.9,13.8,4.6,7.5
366,366,ממוצע,53,28.7,14.8,22.8,27.7,21.3,40.7,21.3,20.4,25,12.5,23.3,10.3,19.2
367,367,סטיית תקן,19.7,64.8,6.9,26.9,17.3,25.9,18.7,26.6,11.5,40.6,5.9,31.8,6.8,30.5
368,368,אחוז נתונים,96,98,97,82,99,98,100,100,74,80,94,90,95,89
369,369,מס. רשומות,353,358,356,301,364,359,365,365,272,293,345,331,349,326
370,370,מקסימום,113.4,1115.7,38.3,367.9,81.2,358.9,94.6,296.6,55.9,471.7,35.3,497.6,35.4,378.9
371,371,תאריך נתון מקסימלי,02/02/2015,09/09/2015,23/01/2015,12/02/2015,07/02/2015,12/02/2015,07/02/2015,12/02/2015,22/12/2015,12/02/2015,03/02/2015,12/02/2015,26/01/2015,10/09/2015
372,372,שעה נתון מקסימלי,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00
373,373,מינימלי,9.7,5.5,2.4,2.5,4.9,-25.7,9.3,-39.2,2.9,5.4,-1.3,0,0.1,3
374,374,תאריך נתון מינימלי,11/04/2015,02/12/2015,23/08/2015,02/05/2015,21/06/2015,02/04/2015,21/06/2015,03/04/2015,04/07/2015,12/01/2015,04/01/2015,11/09/2015,24/05/2015,03/04/2015
375,375,שעה נתון מינימלי,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00
