,Unnamed: 0,2012,Jerusalem_no2,Jerusalem_pm25,beer_sheva_no2,beer_sheva_pm25,holon_no2,holon_pm25,tlv_no2,tlv_pm25,gedera_no2,gedera_pm25,shderot_no2,shderot_pm25,haifa_no2,haifa_pm25
249,249,41158,73.6,15.5,14,20.4,14.3,0,40.8,19.8,17.1,17.7,14.3,18.1,0,16.8
250,250,41159,75.9,17.5,18.5,17.9,15.4,0,40.2,20.6,15.9,19.2,17,19,0,17.7
251,251,41160,45.8,15.9,10.7,17.8,12.1,0,31.8,19.2,9.3,17.7,8.3,18.1,0,14.1
252,252,41161,14.9,11.1,7.6,14.8,6.6,0,22.2,15,9.2,15.7,4.7,16.3,0,12.6
253,253,41162,46.1,16.6,13.6,18,9.9,0,46.2,22.2,8.5,18.7,9.1,23,0,19.4
254,254,41163,48,17,15.9,22,15.3,0,46.6,23.6,11.2,23.3,12,25.7,0,17.8
255,255,41164,50.5,18.7,15.5,19.9,11.7,0,42.8,19.5,12,21.3,9.2,23.7,0,15.3
256,256,41165,48.3,18.1,13.4,20,11.7,0,34.7,19.8,12,19.4,8.7,21.5,0,14.5
257,257,41166,49.8,16.1,14.9,16.4,14,0,0,17.1,15.4,16.2,10.5,17.2,0,13.6
258,258,41167,33.9,12.6,14.9,13.4,15.8,0,0,15.8,7.1,12.7,12.5,14.5,0,10.7
259,259,41168,33,16.5,10.4,14.4,13.2,0,0,15,10.7,13.1,6.9,14.5,0,13.6
260,260,41169,58.6,19.6,15.3,16.4,16.1,0,0,15.5,12.6,15.4,17.3,17.3,0,14.3
261,261,41170,17.5,13.7,11.4,17.9,8.7,0,0,15.9,0,0,7.9,14.1,0,9.8
262,262,41171,27,13.8,13.6,16.2,10.8,0,0,16.7,0,0,10.6,17.7,0,12.6
263,263,41172,60.4,17.5,19.3,15.1,17.8,0,0,18.7,14.8,0,11.7,17.5,0,11.1
264,264,41173,54.6,14.3,12.7,12.6,14.8,0,0,14.6,13,13.5,11.2,13.4,0,8.1
265,265,41174,29.2,11.9,14.5,12.5,14.3,0,35.7,15,8.5,11.9,12.5,12.8,0,0
266,266,41175,14.8,11.5,9.3,13.6,6.3,0,19.8,14.4,7.3,13.3,9.9,13.8,0,0
267,267,41176,47.5,14.9,17.3,14.5,16.8,0,44.8,0,15.7,12.9,13.3,13.3,0,0
268,268,41177,62.1,17.7,17.7,11.3,22.2,0,57.1,0,21.4,11.1,15.6,11.4,0,11
269,269,41178,36.9,20.3,14.5,12.4,14.1,0,31.2,13,11.6,11.2,14.1,13.4,0,12.1
270,270,41179,17.8,0,6.7,12.8,10,0,16.5,13.6,7.7,12.3,8.1,13.7,0,13.1
271,271,41180,78.7,0,20,21.3,26.1,0,66.1,23.6,24.5,20,14.5,19.4,0,23.9
272,272,41181,54.9,0,16.3,26.7,18.9,0,0,26.8,12.7,22.1,14.2,23.7,0,26.6
273,273,41182,28.1,0,9.6,22.1,8.1,0,0,19.9,6.6,20.2,6.2,21,0,17
274,274,41183,47.5,0,11.7,19.9,12.8,0,0,20.4,14.9,21.4,7.9,22.6,0,0
275,275,41184,30.5,0,9.8,23.2,9,0,0,20.6,7.1,22.3,5.7,20.9,0,20.7
276,276,41185,58.6,31.8,10.7,20.4,0,0,0,20.4,9.6,20.9,8.6,19.1,0,25.7
277,277,41186,50.2,0,10.8,19.9,14.5,0,35.4,20.8,11.4,21.3,10,23.6,0,19.9
278,278,41187,51.1,0,14.3,19.3,14.9,0,49.6,21.4,10.6,20.6,9.2,22.2,0,18.7
279,279,41188,32,0,11.1,15.2,15.6,0,35.3,16.1,7,16.7,7.8,17.7,0,11.8
280,280,41189,13.8,0,12.9,11.7,16.3,0,30.7,13.9,6.8,12.5,8.1,13.7,0,11.4
281,281,41190,42.4,0,15.5,15.5,19.3,0,41.3,19.4,10.4,19.1,10.3,19.4,0,13.7
282,282,41191,19.5,0,11,16.8,11.4,0,24,20.6,5.7,18.6,8.8,21.6,0,0
283,283,41192,49.5,0,15.5,19.4,21.2,0,57.9,23.5,14.7,20.4,14.8,21.3,0,15.2
284,284,41193,77.9,0,24,22.3,32.5,0,61,19.2,22.4,18.8,22,20.4,0,13.3
285,285,41194,68.2,0,17.3,32.5,27.2,0,0,28.7,16.9,31.5,16,34.5,0,17.9
286,286,41195,37,6.7,18.4,20.1,18.4,0,0,15.7,9.2,17.1,13.4,16.9,0,0
287,287,41196,28.5,9.8,17.8,17.1,16.9,0,0,22.8,19.2,16.1,15.4,16.3,0,15
288,288,41197,72.5,16,22.2,18.5,24.1,0,0,20.8,12.8,15.4,11.7,16.4,0,14
289,289,41198,103.4,28.9,25.4,28.1,24.4,0,43.9,32.4,0,0,16.4,25.3,0,21.4
290,290,41199,101.4,28.6,26.2,38.9,26.9,0,43.3,0,28.7,34.4,19.1,34,0,22
291,291,41200,92.2,21.2,29,34.5,32.4,0,53.1,0,29.4,30.9,18.8,32,0,19.2
292,292,41201,98.7,21.8,28.6,27.6,36.5,0,58.1,0,0,0,21.4,23.3,0,13.9
293,293,41202,73.9,22.6,21.3,25.3,27.5,0,39.8,0,0,0,19.7,21.1,0,13.3
294,294,41203,40.2,29.1,13.5,19.7,21.1,0,29.6,0,0,0,16.3,19.1,0,0
295,295,41204,74.1,34.9,27.4,27.7,35.5,0,47.2,0,23.6,30.9,12.6,23.9,0,0
296,296,41205,59.1,21.1,19.1,28.2,32.9,0,48,0,18.7,37.6,15.7,34.9,0,0
297,297,41206,55.6,14.4,16.6,21.4,25,0,42.4,24.9,15.2,24.3,13.7,23.2,0,23
298,298,41207,72.3,21,25,21,36.2,0,47.5,20.3,28.7,21.5,18.6,18.9,0,15.5
299,299,41208,47.7,11.2,29.3,17.8,28.9,0,49.7,16.3,17.3,18.1,13.3,17.1,0,10
300,300,41209,30,11,15.5,18.1,19.9,0,32.4,14,9.8,12.8,10.4,16.2,0,6.8
301,301,41210,28.6,8.6,11.2,12.2,21.7,0,29.4,13.9,9.7,12.5,9.1,12.4,0,8.7
302,302,41211,0,0,27.3,17.2,36.7,0,61.9,21.1,31.9,12.7,19.8,13,0,11.1
303,303,41212,0,0,35.5,25.2,58.4,0,80.2,29.2,37.1,25.7,30.5,24.9,0,13.4
304,304,41213,81.4,0,27.1,36.3,39.6,0,69.6,27.5,26.3,35.5,22.3,21.4,0,18.2
305,305,41214,97.1,30.6,32.6,0,48.5,0,74,42.6,39.3,0,22.2,27.4,0,26.1
306,306,41215,84.7,0,33.9,0,53.2,0,92,46.9,37,0,25.3,40.3,0,30.4
307,307,41216,66.8,0,28.1,0,30.7,0,54.8,0,18.1,0,19.7,38.9,0,31.6
308,308,41217,34.1,0,21.8,0,24.6,0,38.9,28.8,15.8,0,14.2,32.9,0,22
309,309,41218,66.6,0,26.6,0,40.3,0,66.3,28.6,29.6,0,24.7,31.1,0,29.4
310,310,41219,64.4,0,31.7,0,51.4,0,82.3,38.6,33.1,Down,25.3,39.9,0,30.4
311,311,41220,70.9,0,25.8,0,38.8,0,78.2,40.1,30,0,22.2,32.5,0,28.2
312,312,41221,77,0,22.4,0,31.6,0,62,32.3,25.2,0,18.5,29.1,0,25.5
313,313,41222,58.6,0,25.6,0,27.2,0,51.7,19.3,24.6,0,21.1,17.2,0,12
314,314,41223,24.8,0,11.4,0,13.4,0,28.6,15.2,9.5,0,11,13.8,0,7.7
315,315,41224,12.1,0,10,0,9.7,0,17.4,11.9,0,0,9.1,13.6,0,7.1
316,316,41225,31.5,0,8.2,0,17.7,0,40.4,0,0,0,14.3,15.3,0,6.6
317,317,41226,40.4,0,16,0,28.1,0,48.4,0,17.3,11.5,17.6,12.5,0,0
318,318,41227,53.5,0,30.2,0,33.3,0,60,0,23.2,12,25.4,12.7,0,8.7
319,319,41228,58.3,0,27.3,0,30.4,0,60.9,0,19.1,13.4,23.5,11.9,0,11.1
320,320,41229,65.9,0,26.3,0,41.6,0,71.8,0,31.5,14.3,23.3,13.5,0,14.4
321,321,41230,31.8,0,10.5,0,21.3,0,46.4,0,9.8,13.3,11.7,13.3,0,11
322,322,41231,31.1,0,15.9,0,19.7,0,37.7,0,13.5,34.3,18,24.2,0,17.2
323,323,41232,69.3,0,28.3,0,40,0,66.6,0,27.8,34.9,25,30.6,0,24.5
324,324,41233,59,0,21.7,0,32.5,0,65.4,0,21.8,31.6,14.2,30.6,0,20.7
325,325,41234,69.6,0,21.6,0,39.9,0,61.5,0,32.9,25.5,17.8,25.8,0,24.9
326,326,41235,84.9,0,34.3,0,49.4,0,74.8,37.4,40.2,27.8,30.9,27.3,0,27.1
327,327,41236,79.8,0,32.4,0,41.8,0,74,36.4,24.4,27.1,26.5,31.3,0,21.4
328,328,41237,26.4,0,0,0,15.4,0,34.5,13.9,8.3,13.1,6.4,12,0,16.2
329,329,41238,28.2,0,0,0,15.5,0,27.2,11.6,6.8,9,8,10,0,8.3
330,330,41239,53,0,0,0,30,0,58.5,14.3,16.7,11.7,18.8,11,0,7.7
331,331,41240,69.1,0,0,0,36.8,0,66.3,18.6,17.6,12,17.1,13.5,0,0
332,332,41241,68.6,0,0,0,41.1,0,66.3,17.8,29,14.8,25,14.6,0,13.8
333,333,41242,62.2,0,28.6,0,53.9,0,77.7,26.3,39,21.5,29.5,22.2,0,15.6
334,334,41243,60.3,0,27.7,0,56.4,0,80.5,20.5,34.4,16.3,31.5,16.9,0,13.7
335,335,41244,59.1,0,18.7,0,51.9,0,73.7,29.1,29.5,31.1,23.2,21.4,0,15.4
336,336,41245,35.6,0,18.5,0,35.8,0,57.5,25.6,15.5,32.3,13.5,19.5,0,14.8
337,337,41246,67.9,0,31.4,0,47.5,0,75.4,30.9,28.5,39.8,31.4,26.7,0,15.5
338,338,41247,76.4,0,27.8,0,45.2,0,71,36.1,31,26.2,27,26,0,17.7
339,339,41248,39.8,0,13.2,0,20.8,0,47,17,0,0,11.2,23.1,0,10.5
340,340,41249,44,0,23,0,18.8,0,0,0,19.2,10.7,15,10.1,0,7.8
341,341,41250,45.1,0,24.4,0,21.1,0,0,0,15.9,14.2,16.6,13.6,0,8.8
342,342,41251,24.4,0,20.6,0,13.3,0,27.4,10,11.5,11.5,10.3,10.8,0,9.5
343,343,41252,30.2,0,14.9,0,19.7,0,24,12.6,9.5,11.9,11.5,11.4,0,6.4
344,344,41253,68.3,0,30.1,0,49.7,0,67.5,19.4,34.2,17.5,32.6,17.6,0,10.5
345,345,41254,60.2,0,16.1,0,18.6,0,53.2,18.6,13.7,26.4,13.7,28.2,0,12.8
346,346,41255,45.4,0,10.9,0,25.2,0,58.1,32.9,11.7,97.2,13.7,85.6,0,8.1
347,347,41256,70.6,0,25.1,0,40.9,0,75.9,17.3,21.3,16.9,18.3,16.2,0,11.9
348,348,41257,56.5,0,38.3,0,27.9,0,59.7,16.9,15.4,17.1,20,16.3,0,13.7
349,349,41258,46.9,11.5,20.8,0,26.3,0,44.6,11.8,10.8,10.9,15.9,11.8,0,7.1
350,350,41259,34.1,9.7,18,0,22.7,0,37.7,0,13.8,9.9,0,0,0,9.8
351,351,41260,67.9,16.4,32,0,0,0,72.4,0,23.4,14.8,0,0,0,10
352,352,41261,67.3,21.1,27.1,0,38.3,0,66.9,15.8,21.5,14.4,16.6,16.5,0,10.2
353,353,41262,65,25.2,25.2,0,37.6,0,68.5,19.3,0,0,20.8,17.8,0,11.8
354,354,41263,37.2,24.2,25.3,0,26.1,0,58.2,14.1,18.1,25.1,12.4,15.3,0,13.2
355,355,41264,30.1,51.8,6.8,0,12.9,0,37.9,29.2,9.4,88.3,8.6,92.8,0,16.2
356,356,41265,23.9,0,7.9,0,12.4,0,36.9,12.4,6.4,30.2,7.1,8.3,0,8.6
357,357,41266,30.2,0,12.4,0,20.6,0,42,13.5,9.5,14.5,7.4,3.7,0,9.6
358,358,41267,68.3,0,22.5,0,50.3,0,84.8,20.7,26.4,17.4,23.4,3.5,0,21.5
359,359,41268,75.2,43.8,32.4,0,51.3,0,82.4,31.5,28.8,27.3,21.8,15.1,0,30.5
360,360,41269,52.3,43.1,37.8,0,47.2,0,77.7,35.4,32.2,35.2,24.6,9,0,35.2
361,361,41270,46.5,0,34.2,32.8,39.1,0,62.5,26,0,0,22.2,8.9,0,13
362,362,41271,64.1,0,28.7,0,41.3,0,64.7,22.5,34.7,15.8,21.1,2.6,0,13.7
363,363,41272,51,37.7,24,33.7,39.9,0,63.9,35.3,20,27.5,18.2,2.1,0,22.1
364,364,41273,38,31.8,19.7,28.4,25.6,0,42.3,27.5,9.7,17.1,9.8,2.1,0,19.8
365,365,41274,73.4,33.7,23.1,23.5,41.2,0,62.2,24.7,22.6,16.5,16.2,2.1,0,17.2
366,366,41275,63.2,32.9,35.2,34.6,52.7,53,78,34.2,37.9,25,24.2,21.9,0,19.3
367,367,ממוצע,51.8,20,16.5,24,23.4,53,48.8,23.6,17.9,23.9,13.4,22.1,0,16.2
368,368,סטיית תקן,19.9,10.8,7.1,16.7,13.5,0,19.1,12.4,8.9,22.8,7.2,16.2,0,9.4
369,369,אחוז נתונים,98,81,88,76,88,0,93,81,84,81,96,98,0,93
370,370,מס. רשומות,359,297,324,280,323,1,342,300,310,299,355,362,0,344
371,371,מקסימום,114.8,100.7,38.3,172.7,63.5,53,96.8,141.7,47.2,216.5,41.1,164.6,0,79.3
372,372,תאריך נתון מקסימלי,04/06/2012,21/03/2012,14/12/2012,21/03/2012,05/01/2012,01/01/2013,07/02/2012,21/03/2012,23/02/2012,08/02/2012,07/02/2012,21/03/2012,02/01/2012,14/03/2012
373,373,שעה נתון מקסימלי,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00
374,374,מינימלי,10,3.9,4.7,7.5,2.9,53,6.2,9.8,3.2,7.7,-0.3,0.2,0,4.5
375,375,תאריך נתון מינימלי,20/05/2012,03/03/2012,05/08/2012,18/03/2012,05/08/2012,01/01/2013,25/07/2012,14/01/2012,17/03/2012,03/03/2012,30/03/2012,20/02/2012,02/01/2012,13/04/2012
376,376,שעה נתון מינימלי,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00
