,Unnamed: 0,2014,Jerusalem_no2,Jerusalem_pm25,beer_sheva_no2,beer_sheva_pm25,holon_no2,holon_pm25,tlv_no2,tlv_pm25,gedera_no2,gedera_pm25,shderot_no2,shderot_pm25,haifa_no2,haifa_pm25
237,237,41877,88.1,25.6,16.8,0,17.5,19.1,39.3,23.8,12.3,24.3,12.5,26.2,6,25.1
238,238,41878,74.8,14.6,14.1,0,11.6,17.9,29.7,20.6,11,24.7,8,24,4.2,22.4
239,239,41879,76.9,17.9,12.5,0,11.7,14.7,32.5,17.9,9,19.2,8.2,20.3,10,17.1
240,240,41880,53.1,21.7,10.9,0,14,16.7,37.5,20.1,10.3,23,8.8,26.8,12.1,19.1
241,241,41881,39.6,20.1,10.7,0,0,0,23.6,16.5,5.5,16.7,8.1,19.1,7.2,18.2
242,242,41882,16.9,19.9,7.9,0,0,0,12.3,17.1,4.4,19.2,6.6,17.6,5.5,19
243,243,41883,40.9,29.6,7.1,0,0,0,25.5,19.9,9.9,22.3,5.3,22.2,9.5,23.5
244,244,41884,45.4,20.4,7.8,0,14.6,14.7,28.5,18,8.1,19,9.9,21,6.2,17.6
245,245,41885,50.9,11.2,11.2,11.4,13.6,8.9,30.3,9.2,6.9,12.1,0,15,7.4,11.5
246,246,41886,56.9,14.5,13.4,15.2,14.4,10.9,32.1,14,6.5,14.9,0,15.1,11.2,14.3
247,247,41887,67.2,16.6,18.2,17,18,11,34.1,15.2,10.8,13.9,0,17.2,10.6,13.3
248,248,41888,45.8,14.8,15.7,16,14.4,10.4,29.1,13.4,11.2,16,10.2,17.3,5.8,9.4
249,249,41889,18.3,6.6,6.3,8.2,5.2,5.3,14.4,8.5,4.1,8.2,0,9.2,2.3,8.3
250,250,41890,49.9,11,13,10.5,16.1,7.4,34,10.7,11.2,10.3,0,11.9,10,9.3
251,251,41891,51.2,12.3,16.8,14.5,14.4,6.8,33,11.6,9.7,10.7,10.6,12,9.8,9.3
252,252,41892,53,13.2,11.8,12.1,15.4,8.7,34.6,12.1,10.1,10.8,10.9,12.9,11.5,10.6
253,253,41893,52.4,10.6,13.1,9,16.9,7.5,36,10.9,9.5,9.6,12,11.3,13.3,8.5
254,254,41894,54.3,11.9,13.2,11.7,12.7,8.2,34.5,13.4,11,12.4,13.5,11.6,13.7,13.2
255,255,41895,37.5,12.8,14,14.9,14.6,10.5,28.1,16.7,7.7,13.4,13.1,16.1,9.9,14.5
256,256,41896,16.1,9.7,8.2,13.5,7.8,8.4,16.3,12.4,4.9,12.4,9.2,13.6,4.4,11.4
257,257,41897,51.6,13.5,13.7,13.9,13.3,11.6,38.1,16.5,10.1,13.3,11.9,22.2,9.7,15.5
258,258,41898,49.3,16.1,7.8,17.4,13.9,13,33.6,18.9,8.6,19.2,7.6,20.8,10.3,19.1
259,259,41899,67.5,15.7,16.7,16.7,16,10.3,37.9,15.1,9.6,16.3,0,17.6,11.3,12.8
260,260,41900,69.9,16.8,12.7,19.5,31.1,11.3,49.9,17.4,20.7,16.6,13.5,17.2,10.6,14.3
261,261,41901,59.1,17.3,9.4,12.8,12.3,0,26.9,12,10.4,12.1,0,11.9,10.5,11.2
262,262,41902,46.4,12,8.1,9.8,14.7,0,29.7,10.9,9,12.3,0,10.9,9.1,9.1
263,263,41903,26.4,9.7,7.5,10.3,5.9,0,15.5,14.3,5.3,11.6,0,11.1,5.2,10.5
264,264,41904,69.8,13.1,16.8,14.2,19.5,6.5,41.2,11.8,12,11.2,0,14.3,11.7,10.7
265,265,41905,68.1,14.8,15.4,14.1,18.2,8.8,44.2,14.5,11.5,12.7,0,16.6,13.1,14
266,266,41906,64.6,17.6,14.5,19.3,15,0,40.5,17.9,11.2,18.4,11.5,19.6,14,18.9
267,267,41907,67,23.8,18.5,21.8,17.7,22.4,34.6,21,11.5,20.8,14.3,22.5,6.9,22.3
268,268,41908,15.6,19,8.9,28.3,6.4,18.5,13.5,20.2,4.4,29.6,7.2,29.4,2.4,24.4
269,269,41909,13.7,10.8,4.9,10.6,4.1,24.4,11.1,11.6,1.8,12.9,4.2,13.9,2.4,13.6
270,270,41910,39.2,16.6,15.5,18.6,19.4,72.7,31.8,12.8,10.4,15.6,6.9,14.3,7.8,13.2
271,271,41911,46.8,11.8,13.1,14.3,11.9,13.2,33.6,12,14.1,14.4,11.2,13.6,8.5,12.1
272,272,41912,55.3,11,14.3,12,20.9,0,43.9,0,13.8,12.7,10.8,12.7,15.2,10.3
273,273,41913,73.2,13.7,18.1,12.3,25.3,12.2,50.3,12.4,20.6,8.6,17.1,11.3,11.9,8.1
274,274,41914,67.3,16.8,14.7,11.5,22.6,15.7,44,15.8,10.8,12.6,17.1,12.8,18.5,17.4
275,275,41915,67.9,16.7,18,13.3,15.7,14.5,34.2,13.8,11.7,14,0,13.8,16.5,12.9
276,276,41916,40.1,13.4,12,13.7,17.8,32.8,31.6,13.8,4.9,11.9,0,13.6,6.3,10.2
277,277,41917,23.7,10.3,8.1,12.6,8.6,21.3,17.1,12.3,15.1,13,0,13.2,4.1,11.8
278,278,41918,70.7,15.9,17.9,13.2,29,19.5,51.3,17.2,21.1,12.7,0,14.5,14,14.5
279,279,41919,105.8,19.9,17.6,15.8,27.5,16.5,53.8,20.8,18.9,14.1,0,14.7,14.3,16.5
280,280,41920,116.1,26.2,25.3,20.9,32.4,24.2,54.3,21.9,24.9,21.3,16.6,19.7,19.6,19.7
281,281,41921,82.8,21.6,23.7,25.1,26.5,25.6,39.2,23,19.7,21.5,17.9,20.5,17.5,19
282,282,41922,36.5,18.2,9.6,18.4,15.1,19.9,23.8,18,3.4,11.1,6.5,16.6,8.3,15.3
283,283,41923,56.3,25.9,17.5,20,21,17.9,31.4,18,12.2,17.1,7.8,14.9,12,18.8
284,284,41924,29.1,22.4,12.1,16.2,14.9,15.7,21.2,15.7,7.4,15.2,9.3,16.1,7.3,14.1
285,285,41925,73.6,16.1,16.4,18.3,21.4,20.5,41,18.2,11,17.2,12.4,17.3,15.1,16.7
286,286,41926,81,18.4,0,19.6,27.7,25.5,50.6,22.1,14.5,19.4,16.6,20.6,16.1,16.8
287,287,41927,58.9,13.9,17.4,16.6,26.2,17.7,46,78.3,14.1,16,0,16.7,13.3,12.9
288,288,41928,40.8,11.9,15.3,15.5,16.9,15.6,33.7,14.6,4.4,14.3,0,14.1,10.8,11.8
289,289,41929,26.7,11.5,12.3,14.1,14.6,13.3,25,12.9,7.3,13.9,0,12.6,7.7,11.3
290,290,41930,44.4,13.7,16,14.2,21.9,20.3,41.4,17.8,7.4,15.5,0,13.6,8.7,15.2
291,291,41931,22.2,15.2,12.5,26.2,7.9,22.6,17.3,20.9,6.9,26,0,28.9,4.5,25.4
292,292,41932,45.5,14.9,12.3,22.3,17.8,18.6,38.9,22.1,8.8,22,12.7,23.3,10.6,17.8
293,293,41933,63.4,7.9,0,8.8,25.6,8.3,46.7,9.1,16.7,9.2,16.3,7.9,14.7,7.4
294,294,41934,77,12.7,0,9.9,36.5,10.8,65.2,12.4,20,8.8,17.6,9.5,16.8,9.6
295,295,41935,91,19.1,0,18.3,50.3,21.8,80.1,18,29.2,13.9,27.3,14.5,18.7,16
296,296,41936,80.5,19.8,24.4,20.5,39.8,23.4,71.6,44.4,21.3,19.3,19.3,21.6,20,18.8
297,297,41937,61.5,16.9,17.4,19.7,35.3,20.5,57.3,20.7,13.5,18.2,0,24.1,13.6,16.8
298,298,41938,49.3,16.8,18.1,17.4,33.1,26.9,51.3,22.2,14.7,19.9,0,20.3,13.8,20.1
299,299,41939,93.6,19.8,32.8,17.7,49.2,27.1,66.4,24.8,31.4,21.6,23.9,23.3,18.2,22
300,300,41940,90.8,18.2,24.5,16.8,43.6,25.4,0,0,27.5,21,23.8,24.4,19.6,21.7
301,301,41941,74.2,19.7,24.4,16.1,32.7,17,54.1,17.1,19.2,16.7,17.4,16.5,18.9,16
302,302,41942,61.5,13.8,23.4,12.2,30.4,12.8,49.6,12.6,21.1,11.7,21.1,10.9,15.1,11.5
303,303,41943,57.3,8.9,20,12.3,30.8,10.1,57.4,10.6,12.6,9.5,13.7,11.3,14.6,7.2
304,304,41944,38.1,6.6,12.8,6.8,12.7,7.4,26.7,7.9,7,5.6,8,7.5,10.8,10.5
305,305,41945,25.2,5,15.8,9.7,13.6,6.8,22.3,7.1,4.1,7.3,7.5,8.9,4.6,9.1
306,306,41946,59.8,14.9,17.5,0,24,14.7,58.2,15.2,15.9,23.2,18.6,26.6,13.4,14.4
307,307,41947,46.7,11.5,12.6,11.1,25.3,11,46.7,12.1,12.6,16.6,13.4,18.3,13.2,11.9
308,308,41948,55.2,8.5,20.5,10.8,18.8,10.5,41,10,11.9,10.2,17.5,10.8,16,11.3
309,309,41949,65.9,11.1,22.9,13.8,30.8,16.3,53.2,13.8,15.1,11.9,14.1,12.8,19.1,12.4
310,310,41950,59.3,12.7,22.9,14.2,56.1,19.4,67.6,16.7,26.3,13.7,22.9,17.4,21.8,12.4
311,311,41951,33,8.6,13.6,8.1,34.6,10.3,49.6,11.8,12.8,9.6,0,10,12.6,6.4
312,312,41952,26,6.7,12.1,7.1,28.5,9,50.8,10.6,5.3,8.9,0,8.8,8.3,8.5
313,313,41953,72.6,14.2,30.6,15.9,78.7,21.4,87.2,21.1,21.7,16.6,0,20,17.3,12.9
314,314,41954,89.4,33.5,28.7,20.4,50.9,23.3,70.7,26.3,21.2,17.7,0,25.8,20.8,20.3
315,315,41955,104.2,47.6,29.6,27.8,54.2,24.3,71.6,28.7,18.4,23.9,0,22.7,30.8,23.7
316,316,41956,109.4,45.1,31.2,38.8,69.6,30,82.8,34.5,22.4,31,0,30.7,33.4,27
317,317,41957,0,41.8,32.1,36.2,71.2,28.6,82.8,34.6,27.1,28.2,0,32.4,25.1,22.8
318,318,41958,0,46.3,28.4,32.4,64.8,31.4,72.1,31,18.4,28.2,0,30.8,20.5,26.1
319,319,41959,0,28.6,20.5,29,29.4,25.1,35.6,26.9,11.8,30.9,0,31.2,10.3,21.4
320,320,41960,0,23.1,20.9,14.9,28.8,8.4,47.1,10.3,13,12.9,0,13.8,14.8,7.9
321,321,41961,56.6,19.5,19.5,11,37.6,9.7,54.3,9.2,14,10.2,0,12,19.8,10
322,322,41962,69.5,27.2,29.9,26.5,53,26.9,65.5,28.3,26.5,30.5,18.6,30.5,21,29.8
323,323,41963,56.7,28.5,33.3,18.8,64.7,27.8,75.9,27.7,28.8,24,0,25.3,24.1,27.1
324,324,41964,74.5,26.6,31.2,17.1,70.7,23.4,85.5,24.6,26.1,22.4,0,23.6,20.8,25.9
325,325,41965,41.2,24.6,16.1,20.5,18.1,12.5,33.2,15.3,8.2,19.2,0,19.7,15,16.5
326,326,41966,22.2,16.4,10.1,9.6,6.3,7.5,10.6,7.3,4.6,7.9,0,7.7,3.3,11.4
327,327,41967,49.7,16.2,17.8,9.1,24.6,0,41,8.8,13,9.3,0,9.3,21.5,9
328,328,41968,62.7,19.6,18.8,10,38.7,9.4,50.7,11.3,17.9,10.7,0,8.9,23.5,8.3
329,329,41969,44.4,24.2,17.8,13.7,21.3,7.5,39.1,8.4,8.6,9.9,0,9.9,15.2,7.9
330,330,41970,33,17,10.7,17.7,12.6,7.7,27,7.3,6.9,5.5,0,10,5.5,11.8
331,331,41971,47.4,16.2,11.5,8.6,31.9,8.5,40.8,9,11.5,7.9,0,9.1,16.8,10.6
332,332,41972,57.7,25.5,19.5,13,26.9,10.1,40.4,9.5,8.7,8.9,0,10.2,19.4,8.9
333,333,41973,40.7,22.5,18.2,14.8,31.5,12.9,38.1,13.6,14.2,9.7,0,8.9,8.5,9.1
334,334,41974,70.7,33.4,34.1,25,53.5,18.1,60.5,18.5,30.9,16.5,0,16.7,19.7,12.5
335,335,41975,59.5,21,28.7,23.4,39.6,12.7,53.8,12.7,17.8,12.3,0,14.8,15.2,9.6
336,336,41976,58.1,20.7,24.8,18.4,39.7,16.2,52.6,15.3,18.8,14.4,0,14.3,20.3,10.1
337,337,41977,70.5,24,21.2,16.6,60.5,27.5,70.7,27.5,34,20.8,0,19.7,18.7,13.5
338,338,41978,72.6,25.3,30.3,20.6,71.4,27.5,82.3,29.5,33.8,23.5,0,24.4,15.3,14.5
339,339,41979,70.7,27.1,29.4,24,51.2,32.6,61.7,31.2,23.2,25.8,0,27,17.9,21.2
340,340,41980,46.4,26.7,22.5,28,41.5,29.1,42.9,27,25.4,24.5,0,30.2,12.5,19.8
341,341,41981,82.2,45.6,39.5,38.2,64,35.5,74.5,0,33.6,34.3,0,37.9,24,25.3
342,342,41982,73.3,28.3,33.6,46,62.9,40.8,75.6,38.7,33.9,52.4,0,52.3,20.1,14.8
343,343,41983,64.6,34.8,29.3,31.5,44.3,34.3,66.4,30.6,21.6,33.2,0,35.9,14.2,30
344,344,41984,64.9,37.6,29.9,43.7,42.9,59,60.5,55.4,25.4,72.7,0,74.9,26.1,59.7
345,345,41985,53.3,32.4,15.9,22.2,56.7,27.9,86.1,29.1,30.8,29.3,0,38.4,12.5,18.8
346,346,41986,41,29.8,11.2,28.5,28.6,30.4,43.1,27.2,14,38.4,0,38.5,10.5,24.3
347,347,41987,15.7,25,8.5,22.2,15.8,22.8,24.1,20.6,4,33.9,0,32.5,7.8,22.9
348,348,41988,49,21.1,24.5,15.9,35.1,8.5,45.9,11.6,12,11.1,0,12.2,15,13.9
349,349,41989,80.9,33.8,33,19.7,58.5,19.5,66.9,18.5,24.1,13.5,0,11.6,18.1,10.5
350,350,41990,65,33.7,29.7,27.5,63.5,25.8,74.2,26.2,36.7,20.8,0,22.7,22.6,14.2
351,351,41991,69.9,27.8,18.4,16.1,60.9,21.5,78.9,20.4,19.2,15.9,0,14.2,17.1,9.8
352,352,41992,86.4,29.9,37.1,25.3,69.5,27.5,88.1,25,29.8,21.8,0,24.6,28.4,15.1
353,353,41993,57.3,31,34.4,40.5,54.7,33.2,70.2,30.5,15.3,34.9,0,38,20.7,14.9
354,354,41994,29.8,19.4,21.4,29.8,31.7,19,38.7,18.8,9.9,16.3,0,23.7,12.5,11.1
355,355,41995,78.3,19.9,29.8,16.5,48.3,10.9,61.6,9.6,14.7,9.2,0,10.9,22.8,7.2
356,356,41996,64.2,22.4,16,14,26.4,11,47.4,8.6,10.8,9.4,0,9.1,14,8.4
357,357,41997,58,20.1,21.2,13.3,39.7,10.7,51.1,9.9,16.3,9.3,19.5,10.9,11.7,6.4
358,358,41998,70.1,27.9,27.1,20.2,53.7,16.1,67.5,16.3,22.5,13.1,19,13.1,19.3,8.3
359,359,41999,52,26.1,26.1,16.2,60.9,0,70.3,21.3,27.7,18.2,31.2,19.7,12.3,7
360,360,42000,49.7,31.1,22.8,19.4,53.8,0,64.4,23.9,13.3,19,18.7,19.8,10.2,9.4
361,361,42001,45.2,33.3,17.2,25.1,29.5,0,35.4,18,9.2,16.5,9.8,17.7,10,15.9
362,362,42002,66.7,28.1,27.7,22,42,0,59.4,16.3,15.9,16.6,17,18.4,12.2,12
363,363,42003,88.3,33.7,31.2,23.8,59.2,25,77.2,28.1,21.6,21.9,21.4,20.4,27.4,16.6
364,364,42004,85.8,35.7,37.7,32.1,58.2,27.7,74,29.4,24.2,25.3,25.6,27.5,24.6,16.3
365,365,42005,83.2,44,37.3,29.9,60.9,28.4,75.2,29.3,28.7,21.4,22,25.3,24.6,18.6
366,366,ממוצע,57.1,22.9,16.7,22.7,27.7,18.4,41.3,21.1,14.6,20.9,8.9,22.2,10.5,18.1
367,367,סטיית תקן,19.4,13,7.8,18.1,18.3,15,21.7,20,8.1,20.7,6.1,21.8,6.3,17.7
368,368,אחוז נתונים,98,96,94,71,98,94,90,89,98,99,69,95,96,99
369,369,מס. רשומות,360,352,346,262,360,346,330,328,361,363,252,348,354,364
370,370,מקסימום,116.7,180.6,39.5,197.3,78.7,195.4,101.4,260.4,40.7,306.8,31.2,310.3,33.4,285.7
371,371,תאריך נתון מקסימלי,22/01/2014,03/03/2014,08/12/2014,03/03/2014,10/11/2014,03/03/2014,22/01/2014,03/03/2014,22/01/2014,03/03/2014,26/12/2014,03/03/2014,13/11/2014,03/03/2014
372,372,שעה נתון מקסימלי,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00
373,373,מינימלי,13.7,5,3.4,-3.3,2.3,5.3,6.4,-29.3,1.8,5.5,0.8,7.5,0.1,6.1
374,374,תאריך נתון מינימלי,27/09/2014,02/11/2014,07/06/2014,27/07/2014,20/07/2014,07/09/2014,20/07/2014,14/08/2014,27/09/2014,27/11/2014,11/01/2014,01/11/2014,22/06/2014,26/07/2014
375,375,שעה נתון מינימלי,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00
