,Unnamed: 0,2017,Jerusalem_no2,Jerusalem_pm25,beer_sheva_no2,beer_sheva_pm25,holon_no2,holon_pm25,tlv_no2,tlv_pm25,gedera_no2,gedera_pm25,shderot_no2,shderot_pm25,haifa_no2,haifa_pm25
235,235,42971,0,0,11.3,12.6,11.3,16.2,0,15.9,11,14.5,12.8,15.5,11.5,17.9
236,236,42972,49.3,0,9.8,16.5,12.9,18.2,0,17.2,0,17.4,11.1,18.1,15.4,20
237,237,42973,42.3,0,7.5,14.4,7.4,15.7,0,15.4,0,0,6.3,12.3,8.9,18.3
238,238,42974,16,0,7.4,17,3.8,17,0,16.1,0,0,6.3,16.6,5.2,18.2
239,239,42975,61.4,0,12.2,16.8,14.5,17.6,0,14.7,0,0,9.2,16.2,9.6,16.6
240,240,42976,54.5,0,8.6,12,14.6,17.2,26.8,14.4,13.8,13,5.6,15.3,10.8,17.7
241,241,42977,51.5,0,10.8,14,14.3,16,28.1,14.6,13.7,15.1,10.2,15.5,13.1,16.8
242,242,42978,49,0,11.5,15.5,12.9,15.2,34.4,14.3,13.8,14.7,9.2,16.5,15.6,15.1
243,243,42979,44.3,0,11.8,16.7,13.2,16.1,26.9,15.2,13.5,17.4,11.7,14.7,13.8,16.2
244,244,42980,27.7,0,10.3,17.7,8.2,17.8,19.2,16.8,8.6,15.5,7.1,17.4,8.9,19.5
245,245,42981,0,0,5.3,13.4,0,0,8.2,16.5,5.4,14.5,4.7,15.4,4.5,18.6
246,246,42982,0,0,9.5,0,0,0,22,14.6,9.5,15.9,11.2,15.5,13.7,19.2
247,247,42983,44.4,0,7,15.1,10.5,16.3,22.8,15,9.6,14.8,7.9,16.2,12,16.2
248,248,42984,60.6,0,10.9,16.5,12.3,17.2,26.5,0,11.3,14.9,11.4,16,12.3,17.6
249,249,42985,39.2,0,7,10.8,9.6,11.3,26.1,0,12.1,12,8.8,12.2,9.9,12.3
250,250,42986,54.1,0,12.9,13,18.6,11.8,31.9,11.7,0,9.3,12.2,13.1,14,16
251,251,42987,55,0,11.9,16.1,15.4,19.8,27.5,19.5,12.1,15.4,7,16.1,19.1,22.4
252,252,42988,21.1,0,7.9,19.2,3,13.1,6.9,11.2,7.4,14.2,6.7,14.9,13.9,17.2
253,253,42989,61.7,0,10.9,14.7,12.1,10.6,31.5,11.9,14.6,11.8,8.3,13.8,13.4,12.6
254,254,42990,82.4,0,14.8,14.1,22.1,14.7,43.3,16.5,18.6,13.9,11.6,13.2,17.8,17.1
255,255,42991,102.7,0,16.3,17,27.6,17.6,36.5,17.7,23.1,14.8,12.7,15.6,16.5,20.2
256,256,42992,78.9,0,13.8,19.2,0,0,35.6,21.9,18.8,19.3,14.7,23.1,13.9,18.1
257,257,42993,57.1,0,8.4,12.8,0,0,30.3,17.4,14.1,16.1,13.5,17.2,12.3,18.3
258,258,42994,28.3,0,4.1,11.3,6.6,13,15.6,12.9,8,13.6,7.4,14.7,7.6,17.2
259,259,42995,20.9,0,5.7,15.9,3.7,16.8,9.4,15.3,6.3,14.8,4.1,15.1,5.7,17.8
260,260,42996,52,0,13.5,16.3,14.7,17.4,35.2,17.6,12.3,16,10.1,18,17.2,20.7
261,261,42997,70.9,0,18.7,23.3,20.3,23.8,42.1,23.5,13.8,21.6,10.3,20.9,17.5,18.4
262,262,42998,69.9,0,15.8,Calib,22.2,32.2,45.6,32.2,16.4,27.6,12.7,30.7,17.2,22.3
263,263,42999,35.6,0,9.2,Calib,10.4,23.8,20,22,8,22,7.4,23.2,0,23.3
264,264,43000,0,0,6.5,Calib,5.3,20.3,9.4,18.6,8.2,19.6,4.1,20.4,4.5,20.8
265,265,43001,0,0,0,Calib,1.9,12.7,7.4,11.1,4,12.4,4.8,13.2,3.8,11.8
266,266,43002,0,0,0,Calib,1.6,7.5,5.7,6.6,5.6,7.3,2.7,7.2,6.4,8.6
267,267,43003,0,0,0,0,14,9.1,27.5,9.9,13.6,8.9,14.3,9.7,15.6,11.9
268,268,43004,0,0,14.5,0,16.3,11.9,30.3,12.2,8.7,9.9,9.1,11,13.5,14.5
269,269,43005,0,0,12.7,0,13.9,10.7,27.2,11.2,12.3,11.1,12.5,12.3,14.1,12.7
270,270,43006,49.5,0,16.1,0,19.3,11.2,31.3,10.8,12.6,11.7,12.2,12.1,12.6,11.7
271,271,43007,51.4,0,11.5,0,20.7,12.2,36.4,11.9,11.7,9.7,8.8,10.5,16.7,11.2
272,272,43008,31.6,0,8.6,0,15.1,14.9,23.8,13.3,5.6,12.5,5.6,14.5,7.4,13.3
273,273,43009,16.4,0,5.5,0,5.1,14.5,5.5,13.2,4.1,13.8,3.9,13.3,2.7,14.5
274,274,43010,55.6,0,18.8,0,30.9,10.6,45.2,11.1,16.4,9.2,11.8,9.4,17.4,10.5
275,275,43011,0,0,14.9,0,36.4,15,46.8,14.9,24,14.3,17.5,14.6,18.5,12
276,276,43012,0,0,9.8,11.2,11.3,11.9,25.8,11.8,12.3,12,10.7,11.6,13.1,11.4
277,277,43013,30.8,0,11.7,14.3,14.8,14.4,22.5,11.6,9.3,12.8,7.4,13.4,11.1,13.4
278,278,43014,11.7,0,5.2,12.2,9.6,12.5,11.2,11.3,6.6,10.4,4.7,10.8,7.7,12.9
279,279,43015,30.6,0,6.9,12,12.8,13.9,20.3,13.2,6.8,11.3,5.1,12,11.8,13.4
280,280,43016,24,0,8.8,13.2,19.4,12.6,27.6,12,11.9,10.4,5.8,12.4,13.9,12.9
281,281,43017,56.1,0,14.7,16.8,0,0,42.9,19.4,12.7,18,9.4,20.4,19.5,17.7
282,282,43018,44.3,0,12.5,12.6,0,0,31.3,8.4,12.4,0,9.4,9.9,11.5,9.2
283,283,43019,41.8,0,0,8,0,0,32.5,7.8,20.6,0,12.7,8.2,13,8.7
284,284,43020,37.1,0,0,11.6,0,0,22.7,8.7,11.6,0,10.3,8.2,10.3,8.9
285,285,43021,12.2,0,9.6,11.6,0,0,14.5,8.6,10.1,0,7,8.1,7.4,8.9
286,286,43022,31.7,0,14.6,12.7,0,0,25.4,11.8,10.4,0,9.5,9.9,14.7,14
287,287,43023,20.3,0,10.6,11.9,0,0,13.4,9.4,9.1,0,5.8,10,6.2,10
288,288,43024,62.5,0,15.6,11.6,0,0,49,12.4,15.2,0,11.5,10.4,18.7,12.6
289,289,43025,57.7,0,18.6,11.4,37.7,13.4,63.6,13.9,16.3,10.9,0,0,19.9,12.7
290,290,43026,67.4,0,20.9,14.8,32.9,11.3,54,13.7,21.5,12.3,0,0,25.4,9.8
291,291,43027,50.2,0,29.1,18.7,51.3,18.6,66.2,17,32,16.3,26,16.1,25.2,14.1
292,292,43028,60.3,0,24.1,23,54.6,28.8,70.7,27.4,34.4,23,28.6,23.5,18.7,17.7
293,293,43029,0,0,15.1,17.5,24.6,20.3,32.4,17.6,8.6,16.1,10.9,14.1,0,18.9
294,294,43030,0,0,8.1,14.4,12.3,16,16.5,14.6,6.7,13.6,6.8,11.5,8.1,16
295,295,43031,58.2,0,14.9,16.7,29.9,16.4,47.5,15.9,16.3,15.2,9.2,13.7,18.9,14.2
296,296,43032,60.6,0,19.5,17.9,30.1,15.3,51,17.4,19.5,12.2,13,12.6,20,16
297,297,43033,54.2,0,0,16.5,33.4,0,50.9,16,16.5,11.8,12,13.4,21.6,14.4
298,298,43034,84.3,0,23.9,21.7,36.1,19,50.1,19.5,24.5,16.9,19.4,19,20.5,12.7
299,299,43035,77.3,0,30.6,19.1,49.6,21.6,58.9,21.4,29.7,16.5,23.2,17.6,31.2,15.3
300,300,43036,0,0,17.1,21.8,34.4,25.4,51,24.7,19.2,22.3,15.2,19.6,26,18.5
301,301,43037,0,0,16,16,22.1,14.3,27.3,12.4,7.7,10.6,7.4,10.7,8.8,12.4
302,302,43038,54.9,0,18.8,13.1,27.2,14.2,44.7,14.6,14.4,12.3,12.8,12.3,16.3,17
303,303,43039,0,0,17.9,14.2,29.4,14.5,48.6,13.4,16.5,12.6,16.7,13.8,13.3,9.1
304,304,43040,0,0,20,16.2,17.2,11.6,32.3,10.8,14.4,14,12.3,13.7,13.2,9.2
305,305,43041,0,0,20.5,13.5,26.5,8.4,39,9.6,15.1,12.4,13,11.1,19,6.9
306,306,43042,42.1,0,19.2,10.7,35.9,10.9,46.9,11.2,20.4,7.3,16.1,10,21.5,7.1
307,307,43043,0,0,16.5,10.5,24,11.2,31.4,11.4,8.6,0,11,8.8,18.3,11.1
308,308,43044,0,0,8.1,10.6,15.3,10.4,19.5,10.8,7.1,9,6.3,7.6,9.6,12.7
309,309,43045,55.8,0,20.8,14.6,38.2,13.3,51.9,14.7,16.9,8.7,14.2,10.4,19.1,11.3
310,310,43046,51.4,0,14.8,12.2,34.5,13.2,59.1,14.7,18.1,13.2,13.9,11.3,21.5,10.2
311,311,43047,54.9,0,16.8,0,35.5,19.7,51.2,22.8,19.4,13.7,12.4,12.9,28.4,17.8
312,312,43048,50.4,0,17.7,0,33.7,16.1,46.8,20.2,24.1,16.2,11.9,13.4,29.2,20.5
313,313,43049,60.6,0,17.6,14.4,37.3,12.8,50.5,13.1,18.6,10.7,20.1,12.3,18.1,12.9
314,314,43050,0,0,15.5,13.2,35,14.7,44.5,18.5,15.8,10.9,6.7,9.9,15.7,11.6
315,315,43051,0,0,11.8,0,19.9,15.3,26.7,14.1,14.9,9.5,5.6,10,12.4,9.9
316,316,43052,54.7,0,25.4,0,50.9,20.1,0,0,32.5,21.4,29.3,20.2,29,10.8
317,317,43053,65.6,0,23.2,0,59.1,0,0,0,30,38.3,28.3,0,19,31.9
318,318,43054,85.9,0,33.3,0,70.5,35.9,0,0,28.7,32.7,23.7,0,26.6,31.9
319,319,43055,0,0,32.2,0,56.6,29.8,0,0,34.1,30.1,20.8,0,26.7,31.9
320,320,43056,80,0,37.8,0,67.2,37.2,76.7,41,42.6,33.9,31.8,0,38.8,36.4
321,321,43057,48.1,0,26.1,33.6,58.4,39,64.2,41.8,22.5,34.6,23.4,0,26.2,26.5
322,322,43058,53.9,0,18.1,30.5,31.6,31.1,37.5,33.6,18.4,31.2,17.6,0,12.7,23.9
323,323,43059,46.4,0,15.4,26.6,27.1,23.9,46.4,29,0,0,14.1,0,18.4,26.2
324,324,43060,44.7,0,27.2,19.6,32.5,14.8,52.3,20.2,0,0,15.2,19.8,16.7,12.8
325,325,43061,27.2,0,10,10.5,14.6,10.2,30.2,8.9,0,0,8.5,6.9,8.2,9.7
326,326,43062,33.8,0,11.9,5.1,13.7,6.3,21.9,9.3,11.6,8.8,8,7.7,14.2,5.9
327,327,43063,51.1,0,27.3,9.8,24.2,6.9,37.6,5.7,17.1,7.4,17.7,8,18.4,6.3
328,328,43064,46.2,0,18.3,11.2,22.6,6.5,30.7,7.9,15.6,6.3,14,0,17.3,6.3
329,329,43065,30.4,0,22.1,14.5,32,9.7,30.3,10.7,18,7.6,15.6,6.5,12.1,11
330,330,43066,65.7,0,18.8,12,36.5,12.7,53.8,14.1,17.2,11.1,17.6,13.5,19,16.3
331,331,43067,65.5,0,24.1,14.3,32.2,11.2,47.3,12.3,18.5,12.1,17.1,15.6,20.3,27.3
332,332,43068,69.2,0,0,0,51.1,19.7,60.3,21.8,23.5,16.6,22.1,23,24.8,22.5
333,333,43069,63,0,27.7,23,45.6,14,54.5,14.1,20.8,9.9,24.2,16.5,23.3,17.8
334,334,43070,65.1,0,23.5,15,40.8,10.5,51.1,11.7,26.4,7.6,18,9.8,23.5,8.4
335,335,43071,38.6,0,20.8,22.4,37.9,20.4,49.4,24.6,20.2,18.8,20.8,16.5,22.9,21.5
336,336,43072,25.1,0,10.7,24.2,26.9,24.7,34.2,26.4,14.5,22.5,10.4,26.3,12.5,20.9
337,337,43073,52.7,0,24.1,18.1,74.4,25.8,85.4,28.8,29.9,18.5,29.4,21.1,24.7,18.2
338,338,43074,62.6,0,23,16.7,71,23.8,82.4,26.1,37.2,14.7,31.1,19.5,26.1,16.6
339,339,43075,52.4,0,16.9,20.1,0,17.9,55,22,20.9,17,19.9,22.9,20.8,19.6
340,340,43076,28.1,0,7.4,7,0,3.6,20.9,5.5,9.1,5.4,7.3,9.8,8.4,9.7
341,341,43077,42.6,7,19.1,8.1,0,5,31.8,9.8,16.1,6.8,10.3,2.3,17.8,6
342,342,43078,46.8,12.2,17.8,16.6,30.8,10.3,44.2,15.7,17.5,6.9,11,7.5,14.7,9
343,343,43079,28,11.4,15.9,17.8,37.9,17,40.8,20.2,15.8,10.9,13.5,15.2,13.2,14.6
344,344,43080,77,25.3,31.9,23.2,62.5,20.5,72.5,27.4,30,15.4,32.5,18.8,25,18.7
345,345,43081,67.5,21.4,35.8,30.8,65.3,27.7,73.1,31.6,52.3,21.4,46.1,23.9,35.2,20.3
346,346,43082,66,21.8,19.6,19.6,89.4,36.1,114.9,38.3,53.6,23.3,53.3,29.4,17.3,19.8
347,347,43083,50.9,21.9,23.5,22.6,29.2,19.2,47,21.7,21.1,20.7,19.1,22.8,17.7,21
348,348,43084,38.3,8.8,28.1,14.1,19.3,7.8,33.9,9.6,16.2,8.3,15.7,9.8,15.1,10.7
349,349,43085,33.6,9.5,18,10.6,22.2,11.7,36.5,13.1,10,7.2,10,9.6,14.4,10.8
350,350,43086,38.1,13.7,13.2,21.5,23.5,14.9,31,16.2,18.9,10,11.5,10.1,10.4,10.1
351,351,43087,81.6,23.9,24.3,24.7,66.3,24.2,78,24,32.5,14.1,27.1,21.1,24,19
352,352,43088,83.6,0,29.1,20,68.3,20.8,79.5,26.8,39.7,15.1,26.8,18.6,32.6,16.9
353,353,43089,97.6,0,42.6,24.7,76,29.4,83.1,32.1,54.3,22.5,0,0,50.7,27.4
354,354,43090,90,26.6,0,0,80.2,36.7,94.9,42.9,50.1,24.8,0,0,32.8,21.7
355,355,43091,0,34,29.4,32.6,89.5,41.5,92,45.6,65.9,28.7,0,0,40.1,33.6
356,356,43092,0,34.1,15.3,28.6,92.3,40.6,90.5,44,39.6,24.6,0,0,20.6,33
357,357,43093,0,24.3,9.6,21.3,25.9,25.1,25.8,28.4,10.6,24.4,0,0,12.2,36.6
358,358,43094,0,16.5,9.9,17.5,14.2,12.3,28.4,15,11.3,22.1,0,0,11.5,13.5
359,359,43095,44.5,7.4,16.5,8.5,28.4,6.7,38.7,9.5,13.7,0,0,0,15.8,6.2
360,360,43096,49.7,9.2,24,14.6,52.2,14.8,64.6,17.1,34,0,0,0,35.6,14.1
361,361,43097,45.8,11.3,22.5,11.8,59.7,13.3,72.3,19.6,19.7,0,0,0,23.2,13.3
362,362,43098,78.8,24.6,35.6,23,0,0,79.3,26.1,32.4,18.8,0,0,28.7,16.5
363,363,43099,51.5,28.4,35.7,37,0,0,52.6,29.6,25.2,22.8,0,0,31.6,25.3
364,364,43100,33,16.2,17.4,31.5,0,0,30,20.9,11.5,18.5,0,0,14.7,23.4
365,365,43101,47.5,15.5,17.7,18.6,0,0,41.2,15.7,17.5,13.5,0,0,15.2,13.8
366,366,ממוצע,51.1,14.5,15.2,17.7,27,19.3,36.5,17.9,16.8,17.1,13.6,16.2,14.8,17.4
367,367,סטיית תקן,18.1,7,7.4,7,18.4,7.9,19.2,7.2,9.8,6.9,7.3,6.6,7.9,6.4
368,368,אחוז נתונים,89,46,90,88,92,93,89,97,94,92,94,90,96,97
369,369,מס. רשומות,328,170,329,323,336,341,326,357,344,339,346,332,352,355
370,370,מקסימום,102.7,35.4,42.6,49.7,92.3,57.8,114.9,46.4,65.9,52.8,53.3,56.1,50.7,48.6
371,371,תאריך נתון מקסימלי,13/09/2017,13/03/2017,20/12/2017,10/02/2017,23/12/2017,13/04/2017,13/12/2017,02/03/2017,22/12/2017,02/03/2017,13/12/2017,13/03/2017,20/12/2017,02/03/2017
372,372,שעה נתון מקסימלי,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00
373,373,מינימלי,8.4,1.2,2.9,2.1,1.6,3.6,5.5,5.5,4,5.4,2.7,2.3,0.5,5.9
374,374,תאריך נתון מינימלי,01/06/2017,21/05/2017,11/06/2017,21/05/2017,24/09/2017,07/12/2017,01/10/2017,07/12/2017,23/09/2017,07/12/2017,24/09/2017,08/12/2017,21/05/2017,23/11/2017
375,375,שעה נתון מינימלי,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00
