,Unnamed: 0,2013,Jerusalem_no2,Jerusalem_pm25,beer_sheva_no2,beer_sheva_pm25,holon_no2,holon_pm25,tlv_no2,tlv_pm25,gedera_no2,gedera_pm25,shderot_no2,shderot_pm25,haifa_no2,haifa_pm25
246,246,41521,56.4,24.9,4.9,20.5,16.7,19.8,32.2,19.2,13.2,20.6,8.3,21.4,12.9,14.8
247,247,41522,35.8,20.9,1.2,18.4,11.4,19.6,27.4,17.9,7,17.5,5.8,22.1,7.6,17.3
248,248,41523,7,20.5,2.1,22.4,8.2,19.7,12.9,18.3,4.5,20,1.1,23.4,4.5,15.3
249,249,41524,8.7,11.2,5.2,13.9,13.8,11.8,22.1,14.2,9.6,12.3,1.1,13.1,0,0
250,250,41525,17.6,10.4,3,10.1,9.9,10.3,21.5,13,9.1,10.2,1.4,12.2,7.2,6.7
251,251,41526,48.7,11.9,9.9,13.9,21.2,10.5,36.2,11,15.6,11.8,2.6,14,13,8.4
252,252,41527,57.9,21.4,7.5,15.5,16.8,14.4,42.9,14.9,14.8,14.7,2.6,17.1,13.4,14.7
253,253,41528,0,0,10.9,18.6,23.4,16.9,45.1,18.3,15.8,15.6,3.4,17.5,12.7,14.3
254,254,41529,0,0,9.4,15.1,26.9,14.3,49.5,16.3,16.8,13.1,2.8,14.5,16,11.8
255,255,41530,90.8,24.9,11.3,15,26,14.2,46.6,15.5,23.5,12.5,2.7,14.4,16.4,12.1
256,256,41531,63,25.2,6.5,15.9,18,13.2,28.7,15.5,13.2,13,1.9,14.5,14.8,15.4
257,257,41532,20.8,16,4.7,18.6,6,16.4,9.9,17.6,12.5,16.8,1.7,15.7,2.8,13.1
258,258,41533,46.4,16,8,20,18.5,14.9,41.4,19,14.1,14.4,2.1,17.4,6.1,10.7
259,259,41534,0,0,4.3,9.6,12.8,7.9,35.6,8.2,13.9,10.4,3.1,10.1,0,0
260,260,41535,59.5,12.6,11.9,11.3,17.3,0,38.4,10.8,11.8,9.6,3.3,11.2,9.6,9.7
261,261,41536,30.7,17.7,4.1,15.9,18.4,14.6,36.6,16.8,9.6,17.9,2.5,18.1,9.8,11.3
262,262,41537,24.9,17.4,4.1,21.6,21,17.4,26.9,16,15.9,21.2,2,25,14,15.2
263,263,41538,27.4,18.1,3.5,15.1,7.7,10.2,16.8,12.2,6.5,13.6,1.4,14.5,9.6,11.3
264,264,41539,13.9,10.6,0.9,10.9,6.2,8.8,11.7,8.7,4.1,9.6,1.1,11.3,2,8.2
265,265,41540,47.6,12.1,3.6,10.4,15.3,23.1,36.5,10.3,13.5,11,4.3,16.7,0,0
266,266,41541,52.6,12.9,7,13.4,14,12.2,41.3,12.8,13,11,1.8,15.6,7.1,12.1
267,267,41542,42.1,12.4,2.4,11.2,12.9,10.8,33.3,10.4,11.9,12.4,2.2,16.5,5.6,10.7
268,268,41543,39.5,11.8,4.8,9.7,15.5,11.3,28.3,11.2,10.6,10.6,3.1,10.8,6.8,10.8
269,269,41544,29.8,18.9,4.4,13.1,18.3,14.5,29.2,18,18.5,11.8,1.5,13.9,7.6,12.8
270,270,41545,44.9,19.5,8.9,14.6,16.3,12.7,33.3,14.3,18,12.6,12.7,14.1,10.9,11.7
271,271,41546,17.5,8.8,5.3,9.9,12.6,15.1,19.8,10.4,6.8,8.3,6.4,10.9,5.9,8.6
272,272,41547,51.7,12.4,10.8,11.4,23.3,10,48.1,11.9,10.7,10.5,9.7,12,13.5,10.2
273,273,41548,60.7,22.3,12.4,16.5,25.9,15.9,44.2,16.6,9,13.3,6.2,14.7,0,0
274,274,41549,61,31.1,13.9,23.4,24.2,18.2,39.3,19.2,12,18.5,7.7,19.4,18.6,24
275,275,41550,69,19.3,18.4,25.2,40.2,23.4,59.7,24.9,15.7,20.3,4.3,25,15.8,17.2
276,276,41551,48.7,19.1,14.4,18.4,30.3,16.3,50.5,20.3,8.7,17.9,7.1,24,7.5,8.9
277,277,41552,31.6,0,8.3,8.2,9.2,6.7,22.7,9.3,5.2,8.5,7,11.9,5.8,7.1
278,278,41553,18.9,0,2.1,7.9,6.7,7.6,13.6,9.4,4.1,10.3,2.3,12.7,3.7,6.9
279,279,41554,62,0,4.4,9.6,15.9,7.7,32.2,10.1,9.9,9.5,3.5,14.7,12.9,8.3
280,280,41555,58.4,10.3,7.9,9.7,30.7,9.5,48,14.4,16.5,13,3.9,12.2,0,0
281,281,41556,0,14.3,14.9,15.4,44.1,16.6,57.8,20.8,23.6,21.8,0,0,0,0
282,282,41557,0,18.4,4.2,29.8,50,20.9,62.9,27.2,30,22,0,0,7.8,9.5
283,283,41558,90.7,20.1,18.6,21.2,68.6,23.3,81.9,29.1,30.9,22.1,4.4,27.4,5.8,14.2
284,284,41559,82.5,22.6,16.2,20.4,45.1,20.6,54.6,28,14.6,21.7,3.3,18.3,18.5,15.6
285,285,41560,48.4,13.6,13.4,18.1,26.1,15,36,17.1,13.4,13.9,3.2,14.2,3.3,9.2
286,286,41561,64.4,21.5,11.9,19.4,28.5,18.2,56.5,20.6,12.2,17,2.6,18.5,9.1,11.5
287,287,41562,66.5,23.3,9.9,23.7,30.3,20.8,52.9,24.6,12.6,16.9,2.3,21.5,8.4,13
288,288,41563,81.1,18.5,12.7,17.6,41.4,18.2,56.3,21.9,21.7,14.4,3.4,15.5,11.4,11
289,289,41564,80.8,24.2,13.8,18.6,37.7,16.2,55.4,19.6,24.4,14.8,2.9,14.2,12.5,13.5
290,290,41565,86.5,27.8,17.7,26,44.2,19.5,62.2,21.7,21,18.5,3.4,19.6,13.4,13.6
291,291,41566,34.7,14.1,6,17.1,15.4,10,35,14.2,7.3,10.6,2.3,20.2,2.9,9.7
292,292,41567,18,5.8,4.7,8.5,12.2,7.3,21.1,8.8,6.8,8.7,2,9.5,7.8,0
293,293,41568,58.2,13,12.1,11.7,37.1,11.5,52,16.9,15.9,8.5,3,9.8,0,0
294,294,41569,53.5,16.2,13.5,32.6,42.6,17.7,63.7,24,20.1,20.8,8.1,20.7,9.3,9.8
295,295,41570,77.7,21.9,19.6,21.8,69.8,21.1,77.1,23.4,22.1,20.9,9.2,27.3,6.7,13.4
296,296,41571,94.4,28.6,16.5,21.4,49.2,19.6,74.2,27.2,13.2,21.1,4.9,20.7,15.4,16.8
297,297,41572,93.2,22,14.5,22.3,51.5,19.9,77.3,26.3,18.3,17.9,4.1,18.8,10.5,13.9
298,298,41573,47.6,15.2,15.8,22.2,39.1,19.4,55.1,24.3,12.4,12.8,3.7,17,12.3,15.9
299,299,41574,35.7,16.3,10.4,18.2,32.8,21.1,40.7,22.3,5.8,15.8,3.1,16.8,7.7,17.9
300,300,41575,78.1,20,0,22.2,41.4,19,66.1,22.5,14.5,17.2,5.5,18,8.1,15.4
301,301,41576,80.3,22.8,0,21.1,52.6,21.8,73,27,24.5,17.8,4.8,19.2,17.4,16.1
302,302,41577,75.5,44.4,0,32.2,65.6,31.6,102.9,36.5,30.5,28.6,6.2,29.4,10.7,19
303,303,41578,52.5,54.1,0,37,40.9,28.4,76.8,39,19,33.2,4.7,34.1,9.7,31.6
304,304,41579,69.9,43.1,21.2,65.7,48.5,41.2,73.9,53.3,27.5,61.3,5.2,56.5,11.4,30.7
305,305,41580,37.3,25.4,20.2,44.4,41.1,29.3,53.8,36.8,19.7,40.3,4.1,44.5,4.5,23.2
306,306,41581,36.9,21.3,20.6,34.8,35.8,21.4,44.8,21.7,13.5,23.3,3.7,29.9,1.9,13.7
307,307,41582,64.1,24.9,22.6,30.7,54.2,28.7,71.7,35.6,27.4,25.6,6.3,27.6,10.8,25.6
308,308,41583,55.5,30.1,15.8,33,43,33.2,80.5,43,19,33.9,6.5,35.2,13.3,31.5
309,309,41584,66.5,34.2,12.8,32.1,30,31.4,57.7,33.1,17.9,36.1,5,40.5,12.2,30.5
310,310,41585,88.4,38,15.1,39.7,36.2,34.5,63.7,40.5,18.7,36.5,3.8,36.5,25.7,39
311,311,41586,89.2,33.6,23.7,35.6,69,39.9,89.8,47.9,39.3,40.4,8.7,41.9,24.2,34.4
312,312,41587,53,18.3,16.3,32,45.5,35.5,59.7,43.3,21,32.8,5.6,34.1,19.3,29
313,313,41588,32.5,21.3,16.6,35.2,41.6,34.3,54,43.2,13,32.6,4.2,35.2,8.2,28.3
314,314,41589,72.4,20.8,26.9,26.7,55.9,35,76.5,40.5,29.7,29.9,5.7,34.2,12.4,24.5
315,315,41590,50,20.4,12.7,26.4,56.9,32.2,80.4,39.1,28.8,28.4,5,31.1,7.3,25.2
316,316,41591,52.4,23.8,9.3,26.6,50.5,27.4,60.1,34,27.4,28.6,5.1,34.5,17,25.2
317,317,41592,72.1,29.9,0,29.3,47.6,30.2,61.3,31.7,24.9,29.4,3.5,33.3,24.3,31.2
318,318,41593,88.6,31.4,0,39.9,66.2,39.3,79.2,41.2,38.6,34.8,4.7,38.7,39.7,31.7
319,319,41594,57.8,36.9,0,39.3,47.8,32,61,35.5,15.2,30.1,2.8,0,30.3,34.3
320,320,41595,26.2,21,0,28.1,34,25.4,44.2,30,8.5,21.8,1.7,0,13.5,22.8
321,321,41596,75.7,0,0,26.4,53,26.2,70.2,31.1,24.5,22.1,4,0,21.5,25.7
322,322,41597,65.8,31.1,0,34.3,62.9,31.2,74.3,37.7,27.5,27.1,5.1,22.1,17.3,20.3
323,323,41598,61.4,31.6,25.7,29.7,53.9,29.2,67.3,31.2,29.8,28.2,7.8,31.3,19.6,28.5
324,324,41599,65.5,33.6,27.3,32.6,50.5,31.4,72.2,36.3,28.9,29.9,9.4,35.4,13.8,29
325,325,41600,77.7,30.4,26.9,33.4,58.1,28.2,77.8,35.3,22.5,23.1,6.6,27.5,16.2,23.2
326,326,41601,68.6,30.7,16,28.5,63.3,28.8,76.5,30,34.2,23.4,5.3,28.3,15.6,21.1
327,327,41602,38.3,19.3,13.4,18.7,41.8,22.5,49.8,25.3,8.9,20.6,3.7,23,4.8,23.5
328,328,41603,81.7,27.1,28.2,27.2,37.3,18,63.3,22.2,22.2,18.1,4.7,23.9,18.1,16.2
329,329,41604,99.3,34.7,24.9,21,72.9,32.5,93.4,36.2,31.9,21.1,4.3,25.3,20.6,23.5
330,330,41605,73.8,22.3,18.9,18.1,67,29.6,107.4,31.4,21.7,18.7,3,21.1,20.2,26.3
331,331,41606,68.5,16.2,24.1,21.9,38.8,17.8,72.8,22.4,20,22.5,3.9,26.3,20.5,25.8
332,332,41607,68,22.9,22.8,26.5,22.8,15.2,43,18,22.9,21,2.9,23.1,14.4,11.9
333,333,41608,29.6,6.9,18.8,11.5,32.1,10.3,29.7,7.8,16.3,10.4,2.9,10,3.3,6.4
334,334,41609,27.3,9.8,7.3,12.1,32.1,13.2,44.4,17,18.3,11.1,2.6,11.1,4.1,11.2
335,335,41610,52.8,39.1,10.1,34.5,43.9,43.1,72.6,60.3,13.6,51.4,3.6,33.3,0.9,39.1
336,336,41611,89.4,40.6,22.5,42.2,72.8,50.5,105.7,68.3,32.5,46.4,3.2,39.5,11.3,39.5
337,337,41612,71.7,29.3,22.6,32.7,57.7,36.5,80.2,45.9,19.6,32.2,3.8,36.7,24.7,38.1
338,338,41613,47,18.6,7.6,18.8,17.2,16.5,42.3,20.9,0,0,3,20.3,3.1,19.3
339,339,41614,46.4,8.8,7.8,10.7,22.6,8.1,45.6,9.2,0,0,3,9.4,10.4,8.1
340,340,41615,28.9,10,11,12.6,22.2,10.1,38.9,12.3,7.6,10.3,2.6,11.3,6.5,7.6
341,341,41616,27,16.6,15.2,21.1,20.2,15,36.4,16.7,7.5,14.1,2.8,15.9,3,12.1
342,342,41617,45.9,16,19,16.8,29,12.2,54,14.2,17.5,10.4,3.4,14.3,3.9,8.2
343,343,41618,64.4,9.5,14.9,8.5,25.7,8.5,43.5,10,14.4,7.9,2.9,8,7.7,9.2
344,344,41619,69.2,13.5,12,10.1,40.4,11,64.4,0,16.7,8.8,2.8,8.6,14.1,9.9
345,345,41620,32.2,10.5,4.1,24.2,15.5,6.6,35.9,6.9,7.7,6.9,1.8,12.1,3.4,5.6
346,346,41621,26.9,4.3,0,0,22.9,6,45.3,6.7,8.5,5.6,2.4,4.8,7.2,8.3
347,347,41622,0,4.2,0,25.7,12.4,4.2,28.5,3.8,4.3,6.3,1.5,7.6,0,4.3
348,348,41623,0,10.8,0,16.3,19.9,10,30.4,11.3,6.5,7.7,1.6,0,0,6.8
349,349,41624,0,23,0,27,57.9,22.4,73.6,24,25,15.1,0,0,11.7,0
350,350,41625,44.6,23.6,0,20,57.5,19.9,82.7,24,26.5,12.4,5,12.4,20.6,13.5
351,351,41626,46.6,16.4,0,13.2,63.7,21,80.8,19.6,29.4,14.6,12.4,17,15.4,13.3
352,352,41627,72.1,26.4,43.9,24.2,66.1,24.4,95.5,26.3,26.7,18.1,26.9,21.3,15.8,13.2
353,353,41628,98.1,38.3,39.8,35.8,67.1,28.9,91,34.5,35.6,22.8,0,0,24.8,19.2
354,354,41629,58.9,23.6,27.1,27.8,58.2,26.7,72.8,32.5,35.3,22.8,0,0,16.2,25.1
355,355,41630,44.3,22.1,20.7,25.9,47.6,25.9,55.9,30,18.7,24.9,0,0,10.8,21.3
356,356,41631,96.5,41.2,37.4,30.9,66,0,84.3,31.3,42.7,22.6,0,0,29.5,19.9
357,357,41632,71.9,30.7,31.1,22.7,65.9,25.5,88.7,32.9,34.4,19.3,0,0,29.6,18
358,358,41633,41.6,14.8,14.4,12.4,58.9,16.9,74.9,20.1,12.9,9.6,14.4,11.1,20.3,12.8
359,359,41634,55.9,23,13.4,17.1,33.4,17.1,85.4,24.2,12,16.1,3.9,17.2,8.4,19.3
360,360,41635,81.6,37.1,26.9,29.8,79.8,39,98.4,42.4,35.2,29.7,3.7,29.8,13.3,34.2
361,361,41636,66.7,41,23.8,33.3,63,41.1,86.8,48.4,5.9,35.1,2.8,39.3,9.8,50.2
362,362,41637,42.1,47,12.4,30.7,30.9,31.5,56.9,35.9,8.3,33,1.3,33.1,10.1,32.9
363,363,41638,70.3,0,27.9,28.9,54.9,32,81,34.8,21.3,36.3,2.8,37.5,22.7,69.5
364,364,41639,49.8,0,19.8,0,36.7,19.8,65.1,24.5,12,22,2.5,23.5,0,0
365,365,41640,77.8,0,0,0,44.4,16.9,69.6,16.2,14.4,10.2,1.3,13.8,13.8,16.9
366,366,ממוצע,56,22.9,14,23.2,29.5,22.3,46.7,26,15.1,24.2,8.2,24.3,12.2,18.6
367,367,סטיית תקן,21,12.3,8,14.7,20.8,14.1,21.4,16.3,9.2,20.7,6.8,17.5,7.1,13.3
368,368,אחוז נתונים,93,93,76,87,96,95,93,72,90,92,93,89,30,93
369,369,מס. רשומות,341,341,281,320,352,347,341,263,331,337,343,327,113,341
370,370,מקסימום,110.8,138.1,43.9,148.6,106.1,160,107.4,182.5,47.4,236.1,31.7,167.3,39.7,167.7
371,371,תאריך נתון מקסימלי,22/01/2013,02/04/2013,19/12/2013,09/04/2013,22/01/2013,02/04/2013,27/11/2013,02/04/2013,22/01/2013,02/04/2013,16/01/2013,09/04/2013,15/11/2013,02/04/2013
372,372,שעה נתון מקסימלי,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00
373,373,מינימלי,7,4.2,0.9,6.7,2,4.2,9.8,3.8,0.3,5.6,0.6,4.8,0,4.3
374,374,תאריך נתון מינימלי,06/09/2013,14/12/2013,25/08/2013,25/03/2013,16/06/2013,14/12/2013,16/06/2013,14/12/2013,26/05/2013,13/12/2013,04/08/2013,13/12/2013,14/12/2013,14/12/2013
375,375,שעה נתון מינימלי,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00
